Key,ParentId,Name,Channel,Channel Parent,Customer Since,Industry,Location,Sales Manager,Salesperson
C019050,C4000,NextGen Designs Works,Wholesale,Total Channel,2/7/2018,Construction,US-IL,Don Draper,Shad Jensen
C019051,C4000,Energetic Dynamics Consulting,Wholesale,Total Channel,11/18/2012,Agriculture,US-TX,Ricky Roma,Kristy Mejia
C019052,C4000,Evolving Holdings Consulting,Retail,Total Channel,12/25/2023,Finance,GB,Don Draper,Shad Jensen
C019053,C4000,NextGen Technologies Corporation,Wholesale,Total Channel,6/11/2019,Agriculture,ZA,Jim Halpert,Eloise Villaneuva
C019054,C4000,Pioneering Strategies Ventures,Retail,Total Channel,12/30/2008,Agriculture,SE,Ricky Roma,Celina Kaiser
C019055,C4000,Energetic Labworks Dynamics,Private Label,Total Channel,3/6/2019,Agriculture,AR,Don Draper,Jacqueline Lo
C019056,C4000,Collaborative Dynamics Inc.,Private Label,Total Channel,2/20/2014,Manufacturing,ZA,Ricky Roma,Kristy Mejia
C019057,C4000,Visionary Horizons International,Wholesale,Total Channel,3/12/2014,Technology,US-FL,Don Draper,Christa Peters
C019058,C4000,Stellar Operations Technologies,Retail,Total Channel,1/26/2013,Finance,AR,Jim Halpert,Shad Jensen
C019059,C4000,Strategic Concepts Corporation,Retail,Total Channel,11/13/2010,Retail,CA-BC,Don Draper,Christa Peters
C019060,C4000,Energetic Creations Holdings,Retail,Total Channel,5/16/2018,Technology,GB,Don Draper,Jonathan Wong
C019061,C4000,Superior Industries Ltd.,Distributor,Total Channel,1/7/2022,Construction,US-FL,Jim Halpert,Lakeisha Grimes
C019062,C4000,Groundbreaking Management Enterprises,Private Label,Total Channel,6/10/2013,Manufacturing,US-IL,Don Draper,Carrie Conrad
C019063,C4000,Pioneering Operations Dynamics,Wholesale,Total Channel,12/22/2023,Retail,US-FL,Ricky Roma,Kirby Booth
C019064,C4000,Intelligent Protocols Dynamics,Private Label,Total Channel,3/19/2016,Technology,SA,Ricky Roma,Jean Saheed
C019065,C4000,Cutting-Edge Resources Group,Private Label,Total Channel,9/10/2013,Retail,DE,Don Draper,Jackie Chow
C019066,C4000,Vast Horizons LLC,Private Label,Total Channel,10/3/2013,Technology,GB,Saul Goodman,Kristy Mejia
C019067,C4000,Revolutionary Resources Analytics,Wholesale,Total Channel,7/8/2016,Finance,SE,Ricky Roma,Christa Peters
C019068,C4000,Driven Research Consultants,Distributor,Total Channel,8/29/2016,Retail,US-NY,Don Draper,Mavis Carrillo
C019069,C4000,Agile Technologies Synergies,Wholesale,Total Channel,6/28/2008,Construction,US-CA,Ricky Roma,Jonathan Wong
C019070,C4000,Modern Ventures Analytics,Distributor,Total Channel,8/17/2014,Agriculture,US-CA,Jim Halpert,Shad Jensen
C019071,C4000,Elevated Enterprises Corporation,Distributor,Total Channel,10/17/2023,Manufacturing,CA-AB,Saul Goodman,Shad Jensen
C019072,C4000,Expansive Consulting Solutions,Retail,Total Channel,10/12/2009,Retail,GB,Saul Goodman,Clarita Kiefer
C019073,C4000,Reliable Synthesis Corporation,Retail,Total Channel,7/4/2017,Retail,SE,Saul Goodman,Jackie Chow
C019074,C4000,Dynamic Fabrication Enterprises,Private Label,Total Channel,5/12/2020,Manufacturing,SA,Saul Goodman,Mikel Perez
C019075,C4000,Elevated Innovations Ventures,Private Label,Total Channel,1/4/2021,Agriculture,US-IL,Jim Halpert,Jackie Chow
C019076,C4000,Premier Resources Works,Distributor,Total Channel,8/20/2010,Agriculture,AU,Ricky Roma,Jackie Chow
C019077,C4000,Agile Ventures LLC,Distributor,Total Channel,2/21/2019,Manufacturing,CA-ON,Ricky Roma,Shad Jensen
C019078,C4000,Profound Research Solutions,Wholesale,Total Channel,1/12/2018,Manufacturing,FI,Don Draper,Christa Peters
C019079,C4000,Progressive Connections Frameworks,Distributor,Total Channel,2/13/2012,Retail,US-CA,Ricky Roma,Jonathan Wong
C019080,C4000,Superior Ventures Ventures,Wholesale,Total Channel,1/28/2019,Construction,AU,Saul Goodman,Mollie Ahmed
C019081,C4000,Innovative Strategies Holdings,Wholesale,Total Channel,5/16/2012,Finance,BR,Don Draper,Kristy Mejia
C019082,C4000,Superior Focus Dynamics,Private Label,Total Channel,8/11/2015,Manufacturing,BR,Saul Goodman,Carrie Conrad
C019083,C4000,Elevated Focus Ventures,Retail,Total Channel,8/11/2014,Manufacturing,CA-ON,Saul Goodman,Lane Mccan
C019084,C4000,Elevated Mechanisms LLC,Retail,Total Channel,4/3/2017,Agriculture,BR,Saul Goodman,Celina Kaiser
C019085,C4000,Velocity Logistics LLC,Distributor,Total Channel,12/18/2021,Manufacturing,FR,Jim Halpert,Deandre Rushubak
C019086,C4000,Revolutionary Systems Global,Private Label,Total Channel,8/3/2010,Agriculture,AR,Ricky Roma,Inez Santos
C019087,C4000,Innovative Technologies Enterprises,Retail,Total Channel,3/21/2014,Construction,AR,Jim Halpert,Eloise Villaneuva
C019088,C4000,Advanced Insights Consultants,Retail,Total Channel,6/11/2019,Finance,ZA,Ricky Roma,Shad Jensen
C019089,C4000,Brilliant Consulting Inc.,Private Label,Total Channel,7/14/2015,Agriculture,AR,Jim Halpert,Carrie Conrad
C019090,C4000,Premier Architecture LLC,Wholesale,Total Channel,1/13/2019,Retail,AU,Ricky Roma,Kirby Booth
C019091,C4000,Noble Agencies Technologies,Retail,Total Channel,4/6/2022,Retail,US-AZ,Saul Goodman,Jackie Chow
C019092,C4000,Revolutionary Development Inc.,Retail,Total Channel,8/20/2019,Finance,FR,Ricky Roma,Deandre Rushubak
C019093,C4000,Hyper Operations Partners,Wholesale,Total Channel,8/20/2012,Manufacturing,CA-BC,Jim Halpert,Christa Peters
C019094,C4000,Advanced Labworks Enterprises,Wholesale,Total Channel,12/21/2023,Agriculture,US-IL,Don Draper,Lakeisha Grimes
C019095,C4000,Elevated Productions Group,Private Label,Total Channel,1/6/2010,Manufacturing,US-AZ,Don Draper,Kirby Booth
C019096,C4000,Optimized Nexus Group,Distributor,Total Channel,4/5/2016,Technology,SE,Don Draper,Christa Peters
C019097,C4000,Driven Enterprises Frameworks,Retail,Total Channel,2/13/2010,Technology,SE,Jim Halpert,Jackie Chow
C019098,C4000,Empowered Solutions Solutions,Retail,Total Channel,12/6/2014,Agriculture,US-TX,Ricky Roma,Jean Saheed
C019099,C4000,NextGen Ventures Group,Retail,Total Channel,4/17/2010,Finance,GB,Jim Halpert,Eloise Villaneuva
C019100,C4000,Modern Partners Consortium,Retail,Total Channel,5/30/2011,Retail,ZA,Ricky Roma,Mollie Ahmed
C019101,C4000,Precise Engineering Enterprises,Wholesale,Total Channel,9/13/2021,Technology,CA-AB,Don Draper,Lakeisha Grimes
C019102,C4000,Hyper Frameworks Inc.,Distributor,Total Channel,8/12/2014,Finance,US-NY,Ricky Roma,Mollie Ahmed
C019103,C4000,Adaptive Focus Global,Wholesale,Total Channel,5/24/2011,Technology,FR,Don Draper,Eloise Villaneuva
C019104,C4000,Comprehensive Matrix Dynamics,Private Label,Total Channel,2/18/2015,Technology,US-NY,Ricky Roma,Deandre Rushubak
C019105,C4000,Infinite Enterprises Ventures,Retail,Total Channel,2/1/2008,Technology,US-AZ,Don Draper,Clarita Kiefer
C019106,C4000,Optimized Technologies Consultants,Private Label,Total Channel,8/26/2020,Finance,GB,Jim Halpert,Jean Saheed
C019107,C4000,Unified Dynamics Solutions,Private Label,Total Channel,10/11/2014,Finance,US-IL,Don Draper,Kristy Mejia
C019108,C4000,Visionary Global Consortium,Wholesale,Total Channel,11/28/2019,Construction,DE,Don Draper,Jackie Chow
C019109,C4000,Agile Development Ventures,Distributor,Total Channel,10/24/2017,Retail,AR,Don Draper,Lakeisha Grimes
C019110,C4000,Virtual Concepts Group,Retail,Total Channel,4/28/2016,Manufacturing,IN,Don Draper,Eloise Villaneuva
C019111,C4000,Profound Structures Resources,Distributor,Total Channel,2/5/2021,Retail,CA-BC,Saul Goodman,Mollie Ahmed
C019112,C4000,Profound Horizons Solutions,Private Label,Total Channel,4/24/2023,Agriculture,US-TX,Jim Halpert,Eloise Villaneuva
C019113,C4000,Robust Solutions Ltd.,Distributor,Total Channel,10/22/2015,Construction,GB,Ricky Roma,Inez Santos
C019114,C4000,Elite Analytics Technologies,Wholesale,Total Channel,12/20/2019,Agriculture,FI,Jim Halpert,Lakeisha Grimes
C019115,C4000,Progressive Labs Ltd.,Wholesale,Total Channel,3/23/2010,Agriculture,ZA,Saul Goodman,Jacqueline Lo
C019116,C4000,Infinite Concepts Works,Private Label,Total Channel,8/6/2021,Finance,SA,Saul Goodman,Inez Santos
C019117,C4000,Adaptive Designs Global,Private Label,Total Channel,1/22/2017,Technology,DE,Don Draper,Clarita Kiefer
C019118,C4000,Optimized Industries Enterprises,Private Label,Total Channel,2/17/2021,Technology,CA-ON,Saul Goodman,Matt Lew
C019119,C4000,Vibrant Logistics Synergies,Retail,Total Channel,4/18/2010,Manufacturing,IN,Jim Halpert,Lakeisha Grimes
C019120,C4000,Vast Labworks Group,Retail,Total Channel,9/21/2023,Construction,FR,Jim Halpert,Lane Mccan
C019121,C4000,Intelligent Consulting Partners,Retail,Total Channel,1/28/2009,Technology,US-CA,Jim Halpert,Lane Mccan
C019122,C4000,Elite Operations Holdings,Wholesale,Total Channel,9/5/2022,Agriculture,US-NY,Ricky Roma,Celina Kaiser
C019123,C4000,Hyper Matrix International,Private Label,Total Channel,2/21/2016,Agriculture,BR,Don Draper,Mavis Carrillo
C019124,C4000,Elevated Engineering Technologies,Distributor,Total Channel,4/29/2019,Retail,ZA,Don Draper,Clarita Kiefer
C019125,C4000,Elevated Connections Group,Retail,Total Channel,11/15/2009,Technology,AR,Saul Goodman,Jacqueline Lo
C019126,C4000,Future Concepts Technologies,Retail,Total Channel,9/10/2012,Retail,ZA,Don Draper,Carrie Conrad
C019127,C4000,Agile Architecture Network,Wholesale,Total Channel,6/21/2022,Agriculture,US-TX,Don Draper,Jackie Chow
C019128,C4000,Elevated Horizons Co.,Wholesale,Total Channel,12/9/2014,Agriculture,US-IL,Don Draper,Deandre Rushubak
C019129,C4000,Digital Dynamics Technologies,Wholesale,Total Channel,10/14/2019,Construction,BR,Ricky Roma,Kristy Mejia
C019130,C4000,Agile Solutions Technologies,Wholesale,Total Channel,12/13/2021,Agriculture,BR,Don Draper,Kristy Mejia
C019131,C4000,Innovative Management Consultants,Distributor,Total Channel,8/14/2015,Construction,GB,Jim Halpert,Mollie Ahmed
C019132,C4000,Hyper Labworks Industries,Distributor,Total Channel,4/20/2008,Construction,US-IL,Don Draper,Clarita Kiefer
C019133,C4000,Future Focus Partners,Retail,Total Channel,2/25/2008,Manufacturing,US-NY,Saul Goodman,Inez Santos
C019134,C4000,Evolving Synthesis Global,Wholesale,Total Channel,12/26/2013,Construction,FI,Saul Goodman,Clarita Kiefer
C019135,C4000,Digital Strategies Frameworks,Retail,Total Channel,7/23/2022,Agriculture,IN,Ricky Roma,Shad Jensen
C019136,C4000,Elevated Creations Holdings,Wholesale,Total Channel,11/8/2017,Manufacturing,AU,Jim Halpert,Deandre Rushubak
C019137,C4000,Vibrant Creations Ventures,Wholesale,Total Channel,8/6/2008,Technology,ZA,Ricky Roma,Kristy Mejia
C019138,C4000,Hyper Planning Global,Distributor,Total Channel,8/31/2019,Finance,US-FL,Don Draper,Mavis Carrillo
C019139,C4000,Collaborative Matrix Technologies,Private Label,Total Channel,11/12/2023,Agriculture,CA-BC,Ricky Roma,Shad Jensen
C019140,C4000,Progressive Resources Solutions,Wholesale,Total Channel,4/12/2013,Technology,US-TX,Ricky Roma,Matt Lew
C019141,C4000,Vibrant Management Holdings,Retail,Total Channel,1/30/2017,Construction,US-AZ,Ricky Roma,Mikel Perez
C019142,C4000,Agile Enterprises Dynamics,Wholesale,Total Channel,12/8/2014,Manufacturing,CA-BC,Saul Goodman,Carrie Conrad
C019143,C4000,Elevated Labworks Co.,Wholesale,Total Channel,2/20/2017,Manufacturing,DE,Saul Goodman,Mikel Perez
C019144,C4000,Advanced Global Consulting,Distributor,Total Channel,6/20/2023,Manufacturing,US-FL,Ricky Roma,Inez Santos
C019145,C4000,Modern Development Resources,Wholesale,Total Channel,10/19/2013,Agriculture,IN,Ricky Roma,Jonathan Wong
C019146,C4000,Precise Development Analytics,Private Label,Total Channel,12/22/2014,Construction,US-AZ,Don Draper,Christa Peters
C019147,C4000,Unified Matrix Co.,Retail,Total Channel,2/6/2010,Agriculture,CA-AB,Jim Halpert,Deandre Rushubak
C019148,C4000,Elevated Analytics Solutions,Wholesale,Total Channel,7/12/2017,Finance,US-AZ,Don Draper,Christa Peters
C019149,C4000,Advanced Resources Corporation,Retail,Total Channel,5/13/2017,Finance,SE,Don Draper,Jean Saheed
C019150,C4000,Streamlined Architecture Holdings,Wholesale,Total Channel,6/22/2013,Agriculture,US-NY,Saul Goodman,Shad Jensen
C019151,C4000,Intelligent Concepts Holdings,Wholesale,Total Channel,4/9/2014,Finance,US-FL,Don Draper,Lane Mccan
C019152,C4000,Dynamic Development Ventures,Private Label,Total Channel,8/12/2016,Manufacturing,GB,Jim Halpert,Kristy Mejia
C019153,C4000,Intelligent Strategies Inc.,Distributor,Total Channel,10/14/2015,Finance,CA-AB,Don Draper,Clarita Kiefer
C019154,C4000,Stellar Holdings LLC,Retail,Total Channel,5/12/2009,Agriculture,SE,Ricky Roma,Lakeisha Grimes
C019155,C4000,Vibrant Operations Ventures,Retail,Total Channel,3/10/2020,Agriculture,ZA,Don Draper,Carrie Conrad
C019156,C4000,Revolutionary Dynamics Solutions,Distributor,Total Channel,9/4/2008,Agriculture,CA-ON,Saul Goodman,Kirby Booth
C019157,C4000,Premier Initiatives Innovations,Private Label,Total Channel,9/17/2014,Technology,SE,Don Draper,Shad Jensen
C019158,C4000,Bold Synthesis Dynamics,Private Label,Total Channel,4/1/2009,Retail,GB,Saul Goodman,Jean Saheed
C019159,C4000,Superior Tech LLC,Wholesale,Total Channel,4/3/2009,Finance,CA-ON,Jim Halpert,Jonathan Wong
C019160,C4000,Vast Holdings Dynamics,Private Label,Total Channel,10/24/2020,Retail,US-AZ,Ricky Roma,Celina Kaiser
C019161,C4000,Optimized Horizons International,Distributor,Total Channel,3/23/2009,Agriculture,FI,Saul Goodman,Mavis Carrillo
C019162,C4000,Revolutionary Synthesis Solutions,Private Label,Total Channel,11/29/2015,Finance,ZA,Ricky Roma,Deandre Rushubak
C019163,C4000,Vibrant Industries Partners,Retail,Total Channel,5/6/2009,Construction,ZA,Ricky Roma,Shad Jensen
C019164,C4000,Virtual Projects Solutions,Distributor,Total Channel,12/13/2021,Agriculture,IN,Jim Halpert,Eloise Villaneuva
C019165,C4000,Energetic Industries Frameworks,Wholesale,Total Channel,6/11/2018,Agriculture,CA-BC,Don Draper,Kristy Mejia
C019166,C4000,Groundbreaking Resources Holdings,Distributor,Total Channel,1/4/2018,Agriculture,US-IL,Saul Goodman,Kirby Booth
C019167,C4000,Synergistic Industries Global,Private Label,Total Channel,11/13/2018,Finance,CA-ON,Jim Halpert,Shad Jensen
C019168,C4000,Stellar Global Resources,Retail,Total Channel,2/14/2012,Agriculture,SA,Ricky Roma,Mikel Perez
C019169,C4000,Modern Consulting International,Distributor,Total Channel,11/16/2017,Construction,US-AZ,Ricky Roma,Clarita Kiefer
C019170,C4000,Turbo Global Enterprises,Wholesale,Total Channel,5/29/2020,Agriculture,CA-BC,Ricky Roma,Matt Lew
C019171,C4000,Empowered Enterprises Works,Private Label,Total Channel,6/9/2012,Finance,CA-AB,Saul Goodman,Lakeisha Grimes
C019172,C4000,Collaborative Dynamics Ltd.,Distributor,Total Channel,1/30/2011,Agriculture,SE,Ricky Roma,Jonathan Wong
C019173,C4000,NextGen Initiatives Development,Retail,Total Channel,11/2/2014,Finance,US-CA,Don Draper,Inez Santos
C019174,C4000,Superior Logistics Holdings,Wholesale,Total Channel,3/23/2013,Construction,CA-BC,Saul Goodman,Mikel Perez
C019175,C4000,Digital Mechanisms Frameworks,Private Label,Total Channel,3/1/2017,Agriculture,BR,Ricky Roma,Lane Mccan
C019176,C4000,Infinite Initiatives Synergies,Distributor,Total Channel,5/31/2014,Technology,US-IL,Don Draper,Lakeisha Grimes
C019177,C4000,Pioneering Holdings Dynamics,Retail,Total Channel,6/23/2008,Technology,US-NY,Saul Goodman,Matt Lew
C019178,C4000,Digital Consulting LLC,Wholesale,Total Channel,12/22/2009,Finance,BR,Don Draper,Christa Peters
C019179,C4000,Cutting-Edge Fabrication Resources,Wholesale,Total Channel,11/5/2017,Technology,CA-BC,Don Draper,Celina Kaiser
C019180,C4000,Dynamic Holdings Industries,Wholesale,Total Channel,4/18/2011,Manufacturing,US-CA,Ricky Roma,Deandre Rushubak
C019181,C4000,Adaptive Tech Frameworks,Retail,Total Channel,9/5/2019,Agriculture,ZA,Don Draper,Kirby Booth
C019182,C4000,Intelligent Ventures Global,Distributor,Total Channel,2/6/2010,Retail,US-AZ,Ricky Roma,Jonathan Wong
C019183,C4000,Turbo Operations Solutions,Wholesale,Total Channel,11/30/2008,Construction,IN,Jim Halpert,Christa Peters
C019184,C4000,Advanced Dynamics Holdings,Wholesale,Total Channel,10/21/2017,Construction,US-CA,Don Draper,Jean Saheed
C019185,C4000,Advanced Solutions Solutions,Retail,Total Channel,8/12/2014,Manufacturing,FR,Ricky Roma,Jacqueline Lo
C019186,C4000,Elite Dynamics Ventures,Distributor,Total Channel,9/30/2010,Manufacturing,SA,Saul Goodman,Shad Jensen
C019187,C4000,Visionary Protocols Global,Retail,Total Channel,5/30/2020,Agriculture,US-TX,Ricky Roma,Jacqueline Lo
C019188,C4000,Cutting-Edge Designs Network,Distributor,Total Channel,9/23/2011,Retail,FI,Ricky Roma,Christa Peters
C019189,C4000,Velocity Tech Frameworks,Distributor,Total Channel,12/6/2018,Manufacturing,AU,Saul Goodman,Inez Santos
C019190,C4000,Expansive Resources Partners,Distributor,Total Channel,11/14/2023,Agriculture,CA-ON,Ricky Roma,Celina Kaiser
C019191,C4000,Progressive Protocols LLC,Retail,Total Channel,7/6/2009,Manufacturing,CA-AB,Jim Halpert,Shad Jensen
C019192,C4000,Groundbreaking Engineering Holdings,Wholesale,Total Channel,9/5/2016,Retail,CA-BC,Don Draper,Christa Peters
C019193,C4000,Elevated Resources Group,Retail,Total Channel,8/23/2020,Technology,IN,Ricky Roma,Jacqueline Lo
C019194,C4000,Revolutionary Ventures Solutions,Distributor,Total Channel,4/29/2021,Construction,SE,Ricky Roma,Christa Peters
C019195,C4000,Hyper Projects Partners,Wholesale,Total Channel,10/18/2010,Manufacturing,AR,Don Draper,Kristy Mejia
C019196,C4000,Precise Operations Solutions,Retail,Total Channel,4/26/2012,Construction,ZA,Jim Halpert,Celina Kaiser
C019197,C4000,Energetic Innovations Inc.,Wholesale,Total Channel,7/22/2009,Retail,AU,Saul Goodman,Lane Mccan
C019198,C4000,Agile Engineering Innovations,Wholesale,Total Channel,1/27/2013,Retail,US-NY,Don Draper,Jean Saheed
C019199,C4000,Digital Research Enterprises,Retail,Total Channel,1/6/2009,Agriculture,US-IL,Ricky Roma,Jean Saheed
C019200,C4000,Expansive Innovations Holdings,Distributor,Total Channel,4/26/2018,Construction,CA-BC,Jim Halpert,Celina Kaiser
C019201,C4000,Driven Structures Technologies,Wholesale,Total Channel,5/26/2011,Agriculture,SE,Don Draper,Deandre Rushubak
C019202,C4000,Comprehensive Holdings Solutions,Distributor,Total Channel,4/18/2019,Manufacturing,DE,Saul Goodman,Kristy Mejia
C019203,C4000,Elevated Concepts Partners,Distributor,Total Channel,11/11/2018,Finance,FI,Saul Goodman,Jackie Chow
C019204,C4000,Reliable Global Analytics,Wholesale,Total Channel,4/14/2015,Technology,US-IL,Jim Halpert,Christa Peters
C019205,C4000,Comprehensive Concepts LLC,Wholesale,Total Channel,1/1/2022,Manufacturing,AU,Saul Goodman,Deandre Rushubak
C019206,C4000,Bold Labs Analytics,Distributor,Total Channel,2/21/2008,Retail,GB,Saul Goodman,Clarita Kiefer
C019207,C4000,Elite Solutions Ventures,Wholesale,Total Channel,6/11/2019,Finance,US-CA,Don Draper,Mavis Carrillo
C019208,C4000,Driven Insights Dynamics,Private Label,Total Channel,2/20/2009,Finance,US-NY,Don Draper,Deandre Rushubak
C019209,C4000,Robust Matrix Partners,Distributor,Total Channel,4/4/2020,Retail,BR,Ricky Roma,Jackie Chow
C019210,C4000,Optimized Engineering Partners,Distributor,Total Channel,12/4/2014,Technology,US-AZ,Jim Halpert,Shad Jensen
C019211,C4000,Superior Operations Ventures,Private Label,Total Channel,8/24/2023,Agriculture,AR,Saul Goodman,Matt Lew
C019212,C4000,Brilliant Designs Consulting,Distributor,Total Channel,2/14/2022,Technology,FR,Jim Halpert,Carrie Conrad
C019213,C4000,Optimized Dynamics Global,Retail,Total Channel,12/22/2014,Construction,FR,Don Draper,Lane Mccan
